hour,PL,PL pomorskie,PL zachodniopomorskie,DE,LT,SE
2015-01-21 10:00:00,0.078,0.078,0.078,0.039,0.611,0.233
2015-01-21 11:00:00,0.023,0.023,0.023,0.094,0.314,0.2
2015-01-21 12:00:00,0.006,0.006,0.006,0.091,0.228,0.179
2015-01-21 13:00:00,0.002,0.002,0.002,0.08,0.162,0.163
2015-01-21 14:00:00,0.001,0.001,0.001,0.058,0.117,0.149
2015-01-21 15:00:00,0.0,0.0,0.0,0.045,0.077,0.129
2015-01-21 16:00:00,0.0,0.0,0.0,0.038,0.048,0.104
2015-01-21 17:00:00,0.0,0.0,0.0,0.035,0.036,0.085
2015-01-21 18:00:00,0.0,0.0,0.0,0.042,0.031,0.077
2015-01-21 19:00:00,0.002,0.002,0.002,0.057,0.029,0.075
2015-01-21 20:00:00,0.005,0.005,0.005,0.078,0.021,0.075
2015-01-21 21:00:00,0.003,0.003,0.003,0.098,0.014,0.071
2015-01-21 22:00:00,0.0,0.0,0.0,0.108,0.005,0.07
2015-01-21 23:00:00,0.006,0.006,0.006,0.123,0.001,0.059
2015-01-22 00:00:00,0.018,0.018,0.018,0.106,0.012,0.061
2015-01-22 01:00:00,0.018,0.018,0.018,0.08,0.029,0.066
2015-01-22 02:00:00,0.004,0.004,0.004,0.065,0.021,0.069
2015-01-22 03:00:00,0.0,0.0,0.0,0.051,0.006,0.069
2015-01-22 04:00:00,0.0,0.0,0.0,0.037,0.0,0.065
2015-01-22 05:00:00,0.0,0.0,0.0,0.03,0.0,0.059
2015-01-22 06:00:00,0.0,0.0,0.0,0.033,0.0,0.06
2015-01-22 07:00:00,0.0,0.0,0.0,0.037,0.008,0.063
2015-01-22 08:00:00,0.001,0.001,0.001,0.039,0.043,0.068
2015-01-22 09:00:00,0.007,0.007,0.007,0.042,0.067,0.07
2015-01-22 10:00:00,0.017,0.017,0.017,0.041,0.07,0.067
2015-01-22 11:00:00,0.02,0.02,0.02,0.043,0.055,0.057
2015-01-22 12:00:00,0.038,0.038,0.038,0.03,0.039,0.05
2015-01-22 13:00:00,0.039,0.039,0.039,0.021,0.024,0.049
2015-01-22 14:00:00,0.029,0.029,0.029,0.017,0.013,0.045
2015-01-22 15:00:00,0.019,0.019,0.019,0.013,0.001,0.044
2015-01-22 16:00:00,0.014,0.014,0.014,0.01,0.0,0.041
2015-01-22 17:00:00,0.009,0.009,0.009,0.01,0.0,0.035
2015-01-22 18:00:00,0.003,0.003,0.003,0.009,0.0,0.029
2015-01-22 19:00:00,0.0,0.0,0.0,0.009,0.001,0.023
2015-01-22 20:00:00,0.0,0.0,0.0,0.008,0.001,0.019
2015-01-22 21:00:00,0.001,0.001,0.001,0.005,0.001,0.015
2015-01-22 22:00:00,0.001,0.001,0.001,0.004,0.006,0.012
2015-01-22 23:00:00,0.01,0.01,0.01,0.0,0.039,0.028
2015-01-23 00:00:00,0.005,0.005,0.005,0.0,0.036,0.023
2015-01-23 01:00:00,0.006,0.006,0.006,0.0,0.025,0.019
2015-01-23 02:00:00,0.009,0.009,0.009,0.0,0.017,0.013
2015-01-23 03:00:00,0.016,0.016,0.016,0.001,0.008,0.01
2015-01-23 04:00:00,0.028,0.028,0.028,0.002,0.005,0.011
2015-01-23 05:00:00,0.052,0.052,0.052,0.004,0.0,0.017
2015-01-23 06:00:00,0.069,0.069,0.069,0.008,0.0,0.023
2015-01-23 07:00:00,0.077,0.077,0.077,0.021,0.0,0.025
2015-01-23 08:00:00,0.082,0.082,0.082,0.045,0.0,0.033
2015-01-23 09:00:00,0.084,0.084,0.084,0.065,0.0,0.04
2015-01-23 10:00:00,0.089,0.089,0.089,0.104,0.0,0.049
2015-01-23 11:00:00,0.123,0.123,0.123,0.238,0.005,0.077
2015-01-23 12:00:00,0.16,0.16,0.16,0.36,0.034,0.086
2015-01-23 13:00:00,0.169,0.169,0.169,0.451,0.112,0.076
2015-01-23 14:00:00,0.153,0.153,0.153,0.527,0.214,0.065
2015-01-23 15:00:00,0.121,0.121,0.121,0.594,0.274,0.043
2015-01-23 16:00:00,0.074,0.074,0.074,0.653,0.25,0.026
2015-01-23 17:00:00,0.038,0.038,0.038,0.7,0.165,0.02
2015-01-23 18:00:00,0.024,0.024,0.024,0.732,0.088,0.024
2015-01-23 19:00:00,0.024,0.024,0.024,0.765,0.059,0.034
2015-01-23 20:00:00,0.017,0.017,0.017,0.806,0.06,0.045
2015-01-23 21:00:00,0.008,0.008,0.008,0.829,0.052,0.069
2015-01-23 22:00:00,0.004,0.004,0.004,0.847,0.04,0.095
2015-01-23 23:00:00,0.006,0.006,0.006,0.868,0.03,0.137
2015-01-24 00:00:00,0.001,0.001,0.001,0.879,0.012,0.179
2015-01-24 01:00:00,0.002,0.002,0.002,0.887,0.0,0.239
2015-01-24 02:00:00,0.006,0.006,0.006,0.897,0.0,0.314
2015-01-24 03:00:00,0.01,0.01,0.01,0.908,0.001,0.365
2015-01-24 04:00:00,0.04,0.04,0.04,0.916,0.002,0.429
2015-01-24 05:00:00,0.066,0.066,0.066,0.912,0.017,0.465
2015-01-24 06:00:00,0.091,0.091,0.091,0.852,0.033,0.506
2015-01-24 07:00:00,0.154,0.154,0.154,0.788,0.052,0.556
2015-01-24 08:00:00,0.231,0.231,0.231,0.781,0.085,0.65
2015-01-24 09:00:00,0.287,0.287,0.287,0.776,0.105,0.718
2015-01-24 10:00:00,0.334,0.334,0.334,0.787,0.113,0.756
2015-01-24 11:00:00,0.427,0.427,0.427,0.826,0.164,0.797
2015-01-24 12:00:00,0.425,0.425,0.425,0.824,0.244,0.783
2015-01-24 13:00:00,0.406,0.406,0.406,0.822,0.34,0.742
2015-01-24 14:00:00,0.422,0.422,0.422,0.826,0.394,0.725
2015-01-24 15:00:00,0.462,0.462,0.462,0.838,0.388,0.707
2015-01-24 16:00:00,0.461,0.461,0.461,0.84,0.372,0.674
2015-01-24 17:00:00,0.413,0.413,0.413,0.834,0.386,0.609
2015-01-24 18:00:00,0.344,0.344,0.344,0.843,0.378,0.55
2015-01-24 19:00:00,0.262,0.262,0.262,0.814,0.279,0.492
2015-01-24 20:00:00,0.19,0.19,0.19,0.819,0.183,0.443
2015-01-24 21:00:00,0.154,0.154,0.154,0.834,0.127,0.41
2015-01-24 22:00:00,0.127,0.127,0.127,0.842,0.092,0.397
2015-01-24 23:00:00,0.125,0.125,0.125,0.845,0.095,0.39
2015-01-25 00:00:00,0.103,0.103,0.103,0.859,0.071,0.368
2015-01-25 01:00:00,0.085,0.085,0.085,0.84,0.053,0.332
2015-01-25 02:00:00,0.062,0.062,0.062,0.836,0.035,0.266
2015-01-25 03:00:00,0.041,0.041,0.041,0.793,0.018,0.2
2015-01-25 04:00:00,0.036,0.036,0.036,0.74,0.016,0.149
2015-01-25 05:00:00,0.039,0.039,0.039,0.643,0.014,0.115
2015-01-25 06:00:00,0.053,0.053,0.053,0.612,0.009,0.094
2015-01-25 07:00:00,0.053,0.053,0.053,0.565,0.005,0.081
2015-01-25 08:00:00,0.048,0.048,0.048,0.475,0.003,0.078
2015-01-25 09:00:00,0.047,0.047,0.047,0.367,0.002,0.08
2015-01-25 10:00:00,0.043,0.043,0.043,0.28,0.001,0.078
2015-01-25 11:00:00,0.066,0.066,0.066,0.36,0.002,0.103
2015-01-25 12:00:00,0.071,0.071,0.071,0.322,0.004,0.082
2015-01-25 13:00:00,0.069,0.069,0.069,0.299,0.007,0.061
2015-01-25 14:00:00,0.071,0.071,0.071,0.234,0.013,0.035
2015-01-25 15:00:00,0.055,0.055,0.055,0.222,0.008,0.022
2015-01-25 16:00:00,0.044,0.044,0.044,0.21,0.002,0.012
2015-01-25 17:00:00,0.034,0.034,0.034,0.232,0.0,0.01
2015-01-25 18:00:00,0.022,0.022,0.022,0.229,0.0,0.012
2015-01-25 19:00:00,0.009,0.009,0.009,0.251,0.0,0.015
2015-01-25 20:00:00,0.007,0.007,0.007,0.287,0.001,0.024
2015-01-25 21:00:00,0.007,0.007,0.007,0.362,0.007,0.052
2015-01-25 22:00:00,0.008,0.008,0.008,0.44,0.028,0.105
2015-01-25 23:00:00,0.006,0.006,0.006,0.582,0.071,0.17
2015-01-26 00:00:00,0.003,0.003,0.003,0.629,0.082,0.191
2015-01-26 01:00:00,0.007,0.007,0.007,0.686,0.055,0.221
2015-01-26 02:00:00,0.032,0.032,0.032,0.703,0.022,0.252
2015-01-26 03:00:00,0.059,0.059,0.059,0.691,0.029,0.282
2015-01-26 04:00:00,0.072,0.072,0.072,0.73,0.058,0.307
2015-01-26 05:00:00,0.084,0.084,0.084,0.74,0.049,0.331
2015-01-26 06:00:00,0.111,0.111,0.111,0.762,0.043,0.369
2015-01-26 07:00:00,0.165,0.165,0.165,0.791,0.059,0.435
2015-01-26 08:00:00,0.241,0.241,0.241,0.782,0.088,0.508
2015-01-26 09:00:00,0.339,0.339,0.339,0.792,0.142,0.579
2015-01-26 10:00:00,0.436,0.436,0.436,0.787,0.21,0.64
2015-01-26 11:00:00,0.596,0.596,0.596,0.674,0.36,0.739
2015-01-26 12:00:00,0.669,0.669,0.669,0.703,0.475,0.803
2015-01-26 13:00:00,0.733,0.733,0.733,0.812,0.523,0.834
2015-01-26 14:00:00,0.777,0.777,0.777,0.892,0.552,0.856
2015-01-26 15:00:00,0.777,0.777,0.777,0.902,0.563,0.863
2015-01-26 16:00:00,0.778,0.778,0.778,0.922,0.571,0.861
2015-01-26 17:00:00,0.801,0.801,0.801,0.934,0.575,0.86
2015-01-26 18:00:00,0.857,0.857,0.857,0.937,0.617,0.854
2015-01-26 19:00:00,0.879,0.879,0.879,0.939,0.673,0.822
2015-01-26 20:00:00,0.901,0.901,0.901,0.934,0.717,0.758
2015-01-26 21:00:00,0.921,0.921,0.921,0.925,0.744,0.72
2015-01-26 22:00:00,0.93,0.93,0.93,0.912,0.769,0.691
2015-01-26 23:00:00,0.887,0.887,0.887,0.905,0.806,0.642
2015-01-27 00:00:00,0.895,0.895,0.895,0.908,0.867,0.617
2015-01-27 01:00:00,0.902,0.902,0.902,0.91,0.892,0.598
2015-01-27 02:00:00,0.874,0.874,0.874,0.921,0.909,0.506
2015-01-27 03:00:00,0.812,0.812,0.812,0.92,0.926,0.387
2015-01-27 04:00:00,0.728,0.728,0.728,0.921,0.924,0.302
2015-01-27 05:00:00,0.639,0.639,0.639,0.925,0.907,0.235
2015-01-27 06:00:00,0.582,0.582,0.582,0.919,0.896,0.211
2015-01-27 07:00:00,0.528,0.528,0.528,0.912,0.9,0.203
2015-01-27 08:00:00,0.441,0.441,0.441,0.898,0.903,0.204
2015-01-27 09:00:00,0.334,0.334,0.334,0.876,0.883,0.201
2015-01-27 10:00:00,0.223,0.223,0.223,0.838,0.811,0.196
2015-01-27 11:00:00,0.137,0.137,0.137,0.767,0.673,0.202
2015-01-27 12:00:00,0.079,0.079,0.079,0.751,0.468,0.216
2015-01-27 13:00:00,0.043,0.043,0.043,0.693,0.3,0.162
2015-01-27 14:00:00,0.024,0.024,0.024,0.647,0.2,0.162
2015-01-27 15:00:00,0.023,0.023,0.023,0.531,0.15,0.187
2015-01-27 16:00:00,0.037,0.037,0.037,0.496,0.115,0.199
2015-01-27 17:00:00,0.067,0.067,0.067,0.381,0.077,0.247
2015-01-27 18:00:00,0.11,0.11,0.11,0.316,0.039,0.283
2015-01-27 19:00:00,0.109,0.109,0.109,0.377,0.012,0.262
2015-01-27 20:00:00,0.096,0.096,0.096,0.42,0.004,0.3
2015-01-27 21:00:00,0.115,0.115,0.115,0.424,0.001,0.332
2015-01-27 22:00:00,0.129,0.129,0.129,0.467,0.0,0.331
2015-01-27 23:00:00,0.164,0.164,0.164,0.617,0.0,0.308
2015-01-28 00:00:00,0.218,0.218,0.218,0.679,0.002,0.293
2015-01-28 01:00:00,0.205,0.205,0.205,0.727,0.009,0.29
2015-01-28 02:00:00,0.154,0.154,0.154,0.77,0.01,0.284
2015-01-28 03:00:00,0.132,0.132,0.132,0.824,0.022,0.313
2015-01-28 04:00:00,0.141,0.141,0.141,0.867,0.044,0.363
2015-01-28 05:00:00,0.209,0.209,0.209,0.893,0.093,0.436
2015-01-28 06:00:00,0.276,0.276,0.276,0.913,0.125,0.468
2015-01-28 07:00:00,0.319,0.319,0.319,0.92,0.151,0.518
2015-01-28 08:00:00,0.395,0.395,0.395,0.928,0.193,0.61
2015-01-28 09:00:00,0.53,0.53,0.53,0.937,0.286,0.723
2015-01-28 10:00:00,0.675,0.675,0.675,0.943,0.431,0.845
2015-01-28 11:00:00,0.863,0.863,0.863,0.946,0.595,0.899
2015-01-28 12:00:00,0.915,0.915,0.915,0.944,0.64,0.916
2015-01-28 13:00:00,0.928,0.928,0.928,0.948,0.668,0.93
2015-01-28 14:00:00,0.916,0.916,0.916,0.949,0.775,0.939
2015-01-28 15:00:00,0.923,0.923,0.923,0.949,0.898,0.946
2015-01-28 16:00:00,0.939,0.939,0.939,0.949,0.884,0.948
2015-01-28 17:00:00,0.949,0.949,0.949,0.95,0.937,0.949
2015-01-28 18:00:00,0.95,0.95,0.95,0.95,0.95,0.949
2015-01-28 19:00:00,0.95,0.95,0.95,0.95,0.95,0.95
2015-01-28 20:00:00,0.95,0.95,0.95,0.95,0.95,0.95
2015-01-28 21:00:00,0.95,0.95,0.95,0.95,0.95,0.95
2015-01-28 22:00:00,0.95,0.95,0.95,0.95,0.95,0.95
2015-01-28 23:00:00,0.95,0.95,0.95,0.95,0.95,0.949
2015-01-29 00:00:00,0.95,0.95,0.95,0.95,0.95,0.949
2015-01-29 01:00:00,0.95,0.95,0.95,0.95,0.95,0.947
2015-01-29 02:00:00,0.95,0.95,0.95,0.95,0.95,0.949
2015-01-29 03:00:00,0.95,0.95,0.95,0.95,0.95,0.949
2015-01-29 04:00:00,0.95,0.95,0.95,0.95,0.95,0.949
2015-01-29 05:00:00,0.95,0.95,0.95,0.944,0.95,0.946
2015-01-29 06:00:00,0.95,0.95,0.95,0.925,0.95,0.944
2015-01-29 07:00:00,0.95,0.95,0.95,0.928,0.95,0.944
2015-01-29 08:00:00,0.95,0.95,0.95,0.921,0.95,0.946
2015-01-29 09:00:00,0.95,0.95,0.95,0.887,0.95,0.945
2015-01-29 10:00:00,0.95,0.95,0.95,0.859,0.95,0.946
2015-01-29 11:00:00,0.95,0.95,0.95,0.675,0.95,0.945
2015-01-29 12:00:00,0.95,0.95,0.95,0.769,0.95,0.947
2015-01-29 13:00:00,0.95,0.95,0.95,0.785,0.95,0.941
2015-01-29 14:00:00,0.95,0.95,0.95,0.73,0.95,0.941
2015-01-29 15:00:00,0.95,0.95,0.95,0.617,0.95,0.938
2015-01-29 16:00:00,0.95,0.95,0.95,0.524,0.95,0.935
2015-01-29 17:00:00,0.949,0.949,0.949,0.441,0.95,0.929
2015-01-29 18:00:00,0.949,0.949,0.949,0.347,0.949,0.909
2015-01-29 19:00:00,0.949,0.949,0.949,0.254,0.948,0.899
2015-01-29 20:00:00,0.947,0.947,0.947,0.178,0.95,0.914
2015-01-29 21:00:00,0.947,0.947,0.947,0.136,0.95,0.907
2015-01-29 22:00:00,0.939,0.939,0.939,0.12,0.95,0.882
2015-01-29 23:00:00,0.907,0.907,0.907,0.082,0.95,0.861
2015-01-30 00:00:00,0.919,0.919,0.919,0.072,0.95,0.849
2015-01-30 01:00:00,0.909,0.909,0.909,0.067,0.95,0.808
2015-01-30 02:00:00,0.855,0.855,0.855,0.064,0.948,0.766
2015-01-30 03:00:00,0.845,0.845,0.845,0.058,0.942,0.745
2015-01-30 04:00:00,0.867,0.867,0.867,0.043,0.947,0.726
2015-01-30 05:00:00,0.842,0.842,0.842,0.04,0.945,0.655
2015-01-30 06:00:00,0.811,0.811,0.811,0.037,0.944,0.578
2015-01-30 07:00:00,0.858,0.858,0.858,0.039,0.939,0.563
2015-01-30 08:00:00,0.904,0.904,0.904,0.048,0.941,0.596
2015-01-30 09:00:00,0.931,0.931,0.931,0.057,0.947,0.647
2015-01-30 10:00:00,0.925,0.925,0.925,0.054,0.949,0.651
2015-01-30 11:00:00,0.916,0.916,0.916,0.07,0.947,0.615
2015-01-30 12:00:00,0.92,0.92,0.92,0.098,0.948,0.624
2015-01-30 13:00:00,0.915,0.915,0.915,0.124,0.949,0.617
2015-01-30 14:00:00,0.882,0.882,0.882,0.118,0.948,0.581
2015-01-30 15:00:00,0.837,0.837,0.837,0.101,0.95,0.508
2015-01-30 16:00:00,0.855,0.855,0.855,0.107,0.95,0.53
2015-01-30 17:00:00,0.832,0.832,0.832,0.142,0.95,0.512
2015-01-30 18:00:00,0.77,0.77,0.77,0.193,0.95,0.49
2015-01-30 19:00:00,0.709,0.709,0.709,0.236,0.95,0.464
2015-01-30 20:00:00,0.648,0.648,0.648,0.264,0.948,0.46
2015-01-30 21:00:00,0.472,0.472,0.472,0.264,0.94,0.424
2015-01-30 22:00:00,0.384,0.384,0.384,0.234,0.942,0.379
2015-01-30 23:00:00,0.274,0.274,0.274,0.162,0.945,0.319
2015-01-31 00:00:00,0.271,0.271,0.271,0.159,0.95,0.308
2015-01-31 01:00:00,0.264,0.264,0.264,0.122,0.95,0.298
2015-01-31 02:00:00,0.184,0.184,0.184,0.083,0.95,0.288
2015-01-31 03:00:00,0.052,0.052,0.052,0.076,0.941,0.281
2015-01-31 04:00:00,0.084,0.084,0.084,0.081,0.948,0.27
2015-01-31 05:00:00,0.064,0.064,0.064,0.084,0.879,0.27
2015-01-31 06:00:00,0.062,0.062,0.062,0.075,0.465,0.26
2015-01-31 07:00:00,0.059,0.059,0.059,0.069,0.238,0.258
2015-01-31 08:00:00,0.031,0.031,0.031,0.078,0.086,0.255
2015-01-31 09:00:00,0.03,0.03,0.03,0.091,0.008,0.254
2015-01-31 10:00:00,0.053,0.053,0.053,0.093,0.008,0.255
2015-01-31 11:00:00,0.082,0.082,0.082,0.104,0.001,0.281
2015-01-31 12:00:00,0.115,0.115,0.115,0.085,0.001,0.289
2015-01-31 13:00:00,0.171,0.171,0.171,0.076,0.002,0.272
2015-01-31 14:00:00,0.185,0.185,0.185,0.084,0.022,0.271
2015-01-31 15:00:00,0.158,0.158,0.158,0.084,0.076,0.273
2015-01-31 16:00:00,0.146,0.146,0.146,0.084,0.174,0.277
2015-01-31 17:00:00,0.156,0.156,0.156,0.085,0.247,0.287
2015-01-31 18:00:00,0.168,0.168,0.168,0.09,0.31,0.303
2015-01-31 19:00:00,0.178,0.178,0.178,0.095,0.36,0.323
2015-01-31 20:00:00,0.206,0.206,0.206,0.098,0.379,0.349
2015-01-31 21:00:00,0.237,0.237,0.237,0.097,0.36,0.386
2015-01-31 22:00:00,0.246,0.246,0.246,0.096,0.327,0.428
2015-01-31 23:00:00,0.294,0.294,0.294,0.102,0.301,0.483
2015-02-01 00:00:00,0.297,0.297,0.297,0.099,0.345,0.536
2015-02-01 01:00:00,0.433,0.433,0.433,0.098,0.417,0.589
2015-02-01 02:00:00,0.655,0.655,0.655,0.093,0.494,0.662
2015-02-01 03:00:00,0.828,0.828,0.828,0.088,0.583,0.728
2015-02-01 04:00:00,0.928,0.928,0.928,0.089,0.627,0.77
2015-02-01 05:00:00,0.939,0.939,0.939,0.094,0.652,0.796
2015-02-01 06:00:00,0.936,0.936,0.936,0.11,0.712,0.794
2015-02-01 07:00:00,0.935,0.935,0.935,0.155,0.807,0.799
2015-02-01 08:00:00,0.924,0.924,0.924,0.219,0.877,0.804
2015-02-01 09:00:00,0.933,0.933,0.933,0.312,0.886,0.819
2015-02-01 10:00:00,0.942,0.942,0.942,0.417,0.921,0.83
2015-02-01 11:00:00,0.949,0.949,0.949,0.519,0.943,0.816
2015-02-01 12:00:00,0.95,0.95,0.95,0.636,0.948,0.826
2015-02-01 13:00:00,0.95,0.95,0.95,0.703,0.95,0.825
2015-02-01 14:00:00,0.95,0.95,0.95,0.748,0.95,0.812
2015-02-01 15:00:00,0.95,0.95,0.95,0.791,0.95,0.804
2015-02-01 16:00:00,0.95,0.95,0.95,0.816,0.95,0.791
2015-02-01 17:00:00,0.95,0.95,0.95,0.831,0.95,0.76
2015-02-01 18:00:00,0.95,0.95,0.95,0.844,0.95,0.724
2015-02-01 19:00:00,0.95,0.95,0.95,0.859,0.95,0.716
2015-02-01 20:00:00,0.95,0.95,0.95,0.873,0.95,0.714
2015-02-01 21:00:00,0.95,0.95,0.95,0.878,0.95,0.702
2015-02-01 22:00:00,0.949,0.949,0.949,0.851,0.95,0.643
2015-02-01 23:00:00,0.946,0.946,0.946,0.818,0.95,0.545
2015-02-02 00:00:00,0.923,0.923,0.923,0.817,0.95,0.461
2015-02-02 01:00:00,0.834,0.834,0.834,0.809,0.95,0.398
2015-02-02 02:00:00,0.719,0.719,0.719,0.763,0.948,0.372
2015-02-02 03:00:00,0.652,0.652,0.652,0.737,0.931,0.381
2015-02-02 04:00:00,0.584,0.584,0.584,0.731,0.878,0.384
2015-02-02 05:00:00,0.545,0.545,0.545,0.71,0.798,0.393
2015-02-02 06:00:00,0.522,0.522,0.522,0.683,0.723,0.373
2015-02-02 07:00:00,0.497,0.497,0.497,0.707,0.699,0.341
2015-02-02 08:00:00,0.46,0.46,0.46,0.741,0.711,0.302
2015-02-02 09:00:00,0.4,0.4,0.4,0.748,0.717,0.264
2015-02-02 10:00:00,0.313,0.313,0.313,0.715,0.686,0.246
2015-02-02 11:00:00,0.231,0.231,0.231,0.629,0.567,0.211
2015-02-02 12:00:00,0.208,0.208,0.208,0.599,0.466,0.219
2015-02-02 13:00:00,0.256,0.256,0.256,0.582,0.497,0.238
2015-02-02 14:00:00,0.316,0.316,0.316,0.588,0.534,0.268
2015-02-02 15:00:00,0.388,0.388,0.388,0.605,0.593,0.303
2015-02-02 16:00:00,0.447,0.447,0.447,0.653,0.611,0.313
2015-02-02 17:00:00,0.447,0.447,0.447,0.716,0.601,0.308
2015-02-02 18:00:00,0.407,0.407,0.407,0.744,0.585,0.279
2015-02-02 19:00:00,0.376,0.376,0.376,0.711,0.57,0.253
2015-02-02 20:00:00,0.344,0.344,0.344,0.651,0.609,0.234
2015-02-02 21:00:00,0.315,0.315,0.315,0.572,0.674,0.222
2015-02-02 22:00:00,0.284,0.284,0.284,0.469,0.657,0.213
2015-02-02 23:00:00,0.333,0.333,0.333,0.444,0.817,0.21
2015-02-03 00:00:00,0.314,0.314,0.314,0.413,0.764,0.211
2015-02-03 01:00:00,0.31,0.31,0.31,0.405,0.639,0.212
2015-02-03 02:00:00,0.348,0.348,0.348,0.399,0.539,0.204
2015-02-03 03:00:00,0.38,0.38,0.38,0.375,0.534,0.198
2015-02-03 04:00:00,0.413,0.413,0.413,0.316,0.572,0.197
2015-02-03 05:00:00,0.441,0.441,0.441,0.236,0.588,0.207
2015-02-03 06:00:00,0.422,0.422,0.422,0.201,0.608,0.221
2015-02-03 07:00:00,0.387,0.387,0.387,0.18,0.592,0.232
2015-02-03 08:00:00,0.348,0.348,0.348,0.169,0.545,0.23
2015-02-03 09:00:00,0.311,0.311,0.311,0.172,0.54,0.219
2015-02-03 10:00:00,0.28,0.28,0.28,0.19,0.529,0.21
2015-02-03 11:00:00,0.315,0.315,0.315,0.322,0.518,0.213
2015-02-03 12:00:00,0.27,0.27,0.27,0.372,0.471,0.211
2015-02-03 13:00:00,0.21,0.21,0.21,0.414,0.413,0.191
2015-02-03 14:00:00,0.157,0.157,0.157,0.46,0.365,0.174
2015-02-03 15:00:00,0.115,0.115,0.115,0.527,0.334,0.171
2015-02-03 16:00:00,0.092,0.092,0.092,0.552,0.349,0.168
2015-02-03 17:00:00,0.078,0.078,0.078,0.568,0.336,0.179
2015-02-03 18:00:00,0.072,0.072,0.072,0.584,0.357,0.202
2015-02-03 19:00:00,0.064,0.064,0.064,0.543,0.403,0.215
2015-02-03 20:00:00,0.052,0.052,0.052,0.446,0.451,0.194
2015-02-03 21:00:00,0.036,0.036,0.036,0.357,0.459,0.159
2015-02-03 22:00:00,0.024,0.024,0.024,0.301,0.424,0.135
2015-02-03 23:00:00,0.018,0.018,0.018,0.349,0.318,0.102
2015-02-04 00:00:00,0.019,0.019,0.019,0.259,0.256,0.116
2015-02-04 01:00:00,0.024,0.024,0.024,0.165,0.241,0.15
2015-02-04 02:00:00,0.025,0.025,0.025,0.104,0.21,0.181
2015-02-04 03:00:00,0.018,0.018,0.018,0.085,0.155,0.184
2015-02-04 04:00:00,0.014,0.014,0.014,0.081,0.133,0.163
2015-02-04 05:00:00,0.011,0.011,0.011,0.102,0.126,0.134
2015-02-04 06:00:00,0.012,0.012,0.012,0.13,0.141,0.116
2015-02-04 07:00:00,0.016,0.016,0.016,0.129,0.156,0.103
2015-02-04 08:00:00,0.022,0.022,0.022,0.118,0.167,0.087
2015-02-04 09:00:00,0.024,0.024,0.024,0.131,0.161,0.072
2015-02-04 10:00:00,0.023,0.023,0.023,0.154,0.147,0.058
